Energy	dN/dE		unc
0	0.00353233	0.00000693317
1	0.00345874	0.00000678882
2	0.00342521	0.00000672379
3	0.00343171	0.00000673793
4	0.00343726	0.00000674948
5	0.00343977	0.00000675461
6	0.00344003	0.00000675501
7	0.00343877	0.00000675226
8	0.00343651	0.00000674742
9	0.00343356	0.00000674115
10	0.00343013	0.00000673388
11	0.00342635	0.00000672588
12	0.00342229	0.00000671732
13	0.00341805	0.00000670837
14	0.00341363	0.00000669906
15	0.0034091	0.00000668951
16	0.00340445	0.00000667973
17	0.00339971	0.00000666977
18	0.0033949	0.00000665966
19	0.00339002	0.00000664941
20	0.0033851	0.00000663908
21	0.00338011	0.00000662863
22	0.0033751	0.00000661812
23	0.00337006	0.00000660755
24	0.00336498	0.00000659693
25	0.00335988	0.00000658626
26	0.00335477	0.00000657555
27	0.00334963	0.00000656481
28	0.00334449	0.00000655406
29	0.00333933	0.00000654328
30	0.00333416	0.00000653248
31	0.00332899	0.00000652171
32	0.00332381	0.00000651089
33	0.00331864	0.0000065001
34	0.00331346	0.00000648931
35	0.00330829	0.00000647852
36	0.00330311	0.00000646774
37	0.00329795	0.00000645698
38	0.00329278	0.00000644622
39	0.00328762	0.00000643548
40	0.00328247	0.00000642477
41	0.00327733	0.00000641407
42	0.00327219	0.00000640338
43	0.00326707	0.00000639274
44	0.00326195	0.00000638209
45	0.00325684	0.00000637147
46	0.00325175	0.00000636089
47	0.00324665	0.00000635031
48	0.00324158	0.00000633978
49	0.00323651	0.00000632927
50	0.00323146	0.00000631877
51	0.00322641	0.00000630831
52	0.00322137	0.00000629786
53	0.00321635	0.00000628746
54	0.00321135	0.00000627708
55	0.00320635	0.00000626672
56	0.00320136	0.00000625638
57	0.00319637	0.00000624607
58	0.00319141	0.0000062358
59	0.00318646	0.00000622554
60	0.00318152	0.00000621532
61	0.00317658	0.00000620511
62	0.00317166	0.00000619492
63	0.00316675	0.00000618478
64	0.00316185	0.00000617464
65	0.00315696	0.00000616454
66	0.00315208	0.00000615446
67	0.00314721	0.00000614441
68	0.00314235	0.00000613437
69	0.0031375	0.00000612436
70	0.00313267	0.00000611439
71	0.00312784	0.00000610442
72	0.00312302	0.00000609447
73	0.00311821	0.00000608456
74	0.00311341	0.00000607466
75	0.00310862	0.00000606479
76	0.00310384	0.00000605493
77	0.00309906	0.00000604509
78	0.00309429	0.00000603526
79	0.00308954	0.00000602546
80	0.00308479	0.00000601569
81	0.00308005	0.00000600593
82	0.00307532	0.00000599619
83	0.00307058	0.00000598645
84	0.00306586	0.00000597674
85	0.00306115	0.00000596704
86	0.00305645	0.00000595737
87	0.00305174	0.00000594769
88	0.00304705	0.00000593804
89	0.00304236	0.00000592841
90	0.00303767	0.00000591878
91	0.00303299	0.00000590917
92	0.00302833	0.00000589958
93	0.00302366	0.00000588998
94	0.003019	0.00000588041
95	0.00301434	0.00000587084
96	0.00300968	0.00000586129
97	0.00300503	0.00000585175
98	0.00300039	0.00000584222
99	0.00299574	0.00000583269
100	0.00299111	0.00000582318
103	0.00297721	0.00000579467
106	0.00296333	0.00000576622
109	0.00294947	0.00000573783
112	0.00293562	0.00000570946
115	0.00292177	0.0000056811
118	0.00290791	0.00000565274
121	0.00289405	0.00000562437
124	0.00288017	0.00000559599
127	0.00286626	0.00000556754
130	0.00285234	0.00000553907
133	0.00283837	0.00000551052
136	0.00282436	0.00000548189
139	0.0028103	0.00000545316
142	0.00279618	0.00000542432
145	0.00278201	0.00000539537
148	0.00276775	0.00000536627
151	0.00275344	0.00000533704
154	0.00273903	0.00000530763
157	0.00272454	0.00000527805
160	0.00270996	0.00000524829
163	0.00269527	0.00000521832
166	0.00268046	0.00000518812
169	0.00266555	0.00000515771
172	0.00265052	0.00000512706
175	0.00263537	0.00000509616
178	0.00262007	0.00000506497
181	0.00260464	0.00000503353
184	0.00258905	0.00000500178
187	0.00257331	0.00000496973
190	0.00255742	0.00000493739
193	0.00254136	0.0000049047
196	0.00252511	0.00000487167
199	0.0025087	0.00000483831
202	0.0024921	0.0000048046
205	0.00247531	0.00000477052
208	0.00245831	0.00000473605
211	0.00244112	0.0000047012
214	0.00242372	0.00000466597
217	0.00240611	0.00000463033
220	0.00238827	0.00000459428
223	0.0023702	0.0000045578
226	0.00235191	0.00000452092
229	0.00233337	0.00000448359
232	0.0023146	0.00000444584
235	0.00229558	0.00000440765
238	0.00227631	0.00000436901
241	0.00225678	0.00000432992
244	0.00223699	0.00000429039
247	0.00221694	0.00000425042
250	0.00219662	0.00000420997
253	0.00217603	0.00000416909
256	0.00215515	0.00000412774
259	0.002134	0.00000408595
262	0.00211258	0.00000404372
265	0.00209086	0.00000400103
268	0.00206885	0.0000039579
271	0.00204657	0.00000391436
274	0.00202397	0.00000387036
277	0.0020011	0.00000382595
280	0.00197793	0.00000378114
283	0.00195446	0.00000373592
286	0.00193069	0.0000036903
289	0.00190664	0.00000364432
292	0.00188228	0.00000359796
295	0.00185762	0.00000355123
298	0.00183268	0.00000350419
301	0.00180743	0.0000034568
304	0.00178189	0.00000340913
307	0.00175607	0.00000336118
310	0.00172995	0.00000331295
313	0.00170356	0.0000032645
316	0.00167687	0.00000321581
319	0.00164992	0.00000316693
322	0.00162268	0.0000031179
325	0.00159519	0.00000306873
328	0.00156742	0.00000301943
331	0.0015394	0.00000297005
334	0.00151114	0.00000292064
337	0.00148262	0.0000028712
340	0.00145388	0.00000282177
343	0.0014249	0.00000277239
346	0.0013957	0.00000272309
349	0.0013663	0.00000267391
352	0.00133669	0.00000262488
355	0.0013069	0.00000257605
358	0.00127694	0.00000252746
