p_z,p_n,p_symbol,p_energy,d_z,d_n,d_symbol,bin_en,dn_de,unc_dn_de,dn_de_nu,unc_dn_de_nu,extraction_date
55,80,Cs,0,56,79,Ba,0.0,0.0132355,5.55365e-05,0.0,0.0,2026-04-15
55,80,Cs,0,56,79,Ba,0.8,0.0131281,5.45628e-05,1.18049e-07,1.39042e-09,2026-04-15
55,80,Cs,0,56,79,Ba,1.6,0.0130213,5.35981e-05,4.69633e-07,5.52425e-09,2026-04-15
55,80,Cs,0,56,79,Ba,2.4,0.012915,5.26424e-05,1.05097e-06,1.23463e-08,2026-04-15
55,80,Cs,0,56,79,Ba,3.2,0.0128092,5.16957e-05,1.85834e-06,2.18028e-08,2026-04-15
55,80,Cs,0,56,79,Ba,4.0,0.012704,5.07581e-05,2.88812e-06,3.3841e-08,2026-04-15
55,80,Cs,0,56,79,Ba,4.8,0.0125993,4.98293e-05,4.13677e-06,4.84099e-08,2026-04-15
55,80,Cs,0,56,79,Ba,5.6,0.0124951,4.89095e-05,5.60079e-06,6.54593e-08,2026-04-15
55,80,Cs,0,56,79,Ba,6.4,0.0123915,4.79986e-05,7.2768e-06,8.49406e-08,2026-04-15
55,80,Cs,0,56,79,Ba,7.2,0.0122884,4.70966e-05,9.16147e-06,1.06806e-07,2026-04-15
55,80,Cs,0,56,79,Ba,8.0,0.0121859,4.62034e-05,1.12515e-05,1.3101e-07,2026-04-15
55,80,Cs,0,56,79,Ba,8.8,0.0120838,4.5319e-05,1.35438e-05,1.57507e-07,2026-04-15
55,80,Cs,0,56,79,Ba,9.6,0.0119823,4.44435e-05,1.60353e-05,1.86254e-07,2026-04-15
55,80,Cs,0,56,79,Ba,10.0,0.0119318,4.4009e-05,1.73546e-05,2.01455e-07,2026-04-15
55,80,Cs,0,56,79,Ba,10.8,0.0118311,4.31466e-05,2.0139e-05,2.33497e-07,2026-04-15
55,80,Cs,0,56,79,Ba,11.6,0.011731,4.2293e-05,2.31152e-05,2.67684e-07,2026-04-15
55,80,Cs,0,56,79,Ba,12.4,0.0116314,4.1448e-05,2.62802e-05,3.03977e-07,2026-04-15
55,80,Cs,0,56,79,Ba,13.2,0.0115323,4.06118e-05,2.96313e-05,3.42337e-07,2026-04-15
55,80,Cs,0,56,79,Ba,14.0,0.0114338,3.97842e-05,3.31657e-05,3.82728e-07,2026-04-15
55,80,Cs,0,56,79,Ba,14.8,0.0113359,3.89653e-05,3.68809e-05,4.25113e-07,2026-04-15
55,80,Cs,0,56,79,Ba,15.6,0.0112384,3.8155e-05,4.07742e-05,4.69458e-07,2026-04-15
